gross,genres,month,year,imdb_score
17518220,Comedy,11,1995,6.6
17518220,Drama,11,1995,6.6
17518220,Romance,11,1995,6.6
17104669,Action,9,2004,7.8
17104669,Comedy,9,2004,7.8
17104669,Crime,9,2004,7.8
17104669,Fantasy,9,2004,7.8
16988996,Comedy,7,2002,4
16988996,Family,7,2002,4
16988996,Music,7,2002,4
16988996,Musical,7,2002,4
15797907,Drama,10,2007,7.6
16248701,Drama,9,2003,7.7
15712072,Action,9,2004,5.8
15712072,Crime,9,2004,5.8
15712072,Drama,9,2004,5.8
15712072,Thriller,9,2004,5.8
191449475,Drama,11,2008,5.2
191449475,Drama,11,2008,5.2
191449475,Fantasy,11,2008,5.2
191449475,Fantasy,11,2008,5.2
191449475,Romance,11,2008,5.2
191449475,Romance,11,2008,5.2
15408822,Comedy,1,2003,5.6
15408822,Romance,1,2003,5.6
15464026,Comedy,7,2000,5.3
15464026,Romance,7,2000,5.3
14359793,Crime,9,2009,7.4
14359793,Documentary,9,2009,7.4
14359793,News,9,2009,7.4
8000000,Biography,2,1965,6.6
8000000,Drama,2,1965,6.6
8000000,History,2,1965,6.6
14174654,Comedy,8,2008,1.9
15988876,Action,12,2009,5.7
15988876,Crime,12,2009,5.7
15988876,Thriller,12,2009,5.7
13801755,Action,11,1997,6.6
13801755,Comedy,11,1997,6.6
13801755,Crime,11,1997,6.6
13801755,Thriller,11,1997,6.6
13987482,Comedy,9,2011,6
13987482,Romance,9,2011,6
14291570,Action,4,2012,6.1
14291570,Adventure,4,2012,6.1
14291570,Sci-Fi,4,2012,6.1
14291570,Thriller,4,2012,6.1
12181484,Comedy,4,2004,4.8
13630226,Action,4,2009,6.2
13630226,Crime,4,2009,6.2
13630226,Sci-Fi,4,2009,6.2
13630226,Thriller,4,2009,6.2
13383737,Comedy,9,1994,7.5
13383737,Crime,9,1994,7.5
13391174,Biography,10,2006,6.3
13391174,Drama,10,2006,6.3
13391174,History,10,2006,6.3
12987647,Drama,9,2002,7.1
12987647,Mystery,9,2002,7.1
12987647,Romance,9,2002,7.1
12987647,Thriller,9,2002,7.1
12987647,War,9,2002,7.1
12469811,Comedy,10,2005,6.6
12469811,Drama,10,2005,6.6
12398628,Action,5,2002,6.1
12398628,Crime,5,2002,6.1
12398628,Drama,5,2002,6.1
12398628,Sport,5,2002,6.1
13214030,Comedy,9,2008,6.7
13214030,Drama,9,2008,6.7
13214030,Fantasy,9,2008,6.7
13214030,Romance,9,2008,6.7
12232937,Action,3,2009,5.6
12232937,Crime,3,2009,5.6
12232937,Thriller,3,2009,5.6
12134420,Drama,9,2010,7.2
12134420,Fantasy,9,2010,7.2
12134420,Horror,9,2010,7.2
12134420,Mystery,9,2010,7.2
11784000,Action,5,1994,4.3
11784000,Comedy,5,1994,4.3
11784000,Family,5,1994,4.3
11169531,Comedy,1,2008,6.4
11034436,Comedy,9,2005,7.1
11034436,Drama,9,2005,7.1
11034436,Music,9,2005,7.1
11034436,War,9,2005,7.1
12626905,Action,2,2016,6.3
12626905,Crime,2,2016,6.3
12626905,Drama,2,2016,6.3
12626905,Thriller,2,2016,6.3
10569071,Comedy,8,1997,7.4
10544143,Comedy,10,1999,6.1
10544143,Romance,10,1999,6.1
13650738,Comedy,10,2015,6.6
13650738,Drama,10,2015,6.6
10555348,Comedy,12,1989,6
10555348,Crime,12,1989,6
9714482,Comedy,9,1996,6.8
9714482,Musical,9,1996,6.8
9714482,Romance,9,1996,6.8
8579684,Comedy,2,2007,7.4
8579684,Comedy,2,2007,7.4
9525276,Action,8,2007,6.8
9525276,Crime,8,2007,6.8
9525276,Thriller,8,2007,6.8
8855646,Adventure,11,2009,7.2
8855646,Drama,11,2009,7.2
9109322,Comedy,8,2004,1.9
9109322,Family,8,2004,1.9
9109322,Sci-Fi,8,2004,1.9
8326035,Action,9,2005,5.5
8326035,Comedy,9,2005,5.5
8326035,Crime,9,2005,5.5
8104069,Action,1,2007,4.5
8104069,Comedy,1,2007,4.5
8104069,Crime,1,2007,4.5
8054280,Comedy,4,2004,6.3
8054280,Crime,4,2004,6.3
8054280,Music,4,2004,6.3
8093318,Comedy,10,2014,6.7
8093318,Crime,10,2014,6.7
8093318,Drama,10,2014,6.7
8093318,Mystery,10,2014,6.7
8093318,Romance,10,2014,6.7
7382993,Adventure,2,2006,2.8
7382993,Animation,2,2006,2.8
7382993,Comedy,2,2006,2.8
7382993,Family,2,2006,2.8
7382993,Fantasy,2,2006,2.8
8888355,Drama,9,2013,5
8888355,Music,9,2013,5
7001720,Comedy,10,2008,4.3
7001720,Fantasy,10,2008,4.3
7268659,Action,9,2013,5.6
7268659,Comedy,9,2013,5.6
7268659,Crime,9,2013,5.6
7268659,Thriller,9,2013,5.6
6852144,Drama,3,2003,6.2
6852144,Horror,3,2003,6.2
6852144,Sci-Fi,3,2003,6.2
6852144,Thriller,3,2003,6.2
6563357,Adventure,2,2008,5.3
6563357,Comedy,2,2008,5.3
6201757,Biography,9,1999,7.4
6201757,Comedy,9,1999,7.4
6201757,Drama,9,1999,7.4
6201757,History,9,1999,7.4
6201757,Music,9,1999,7.4
6201757,Musical,9,1999,7.4
6420319,Drama,4,2015,7.4
6420319,War,4,2015,7.4
5702083,Biography,9,2011,6.5
5702083,Drama,9,2011,6.5
5702083,Thriller,9,2011,6.5
5480996,Animation,5,2006,7.1
5480996,Drama,5,2006,7.1
5480996,Mystery,5,2006,7.1
5480996,Sci-Fi,5,2006,7.1
5480996,Thriller,5,2006,7.1
6002756,Biography,10,2012,7.2
6002756,Drama,10,2012,7.2
6002756,Sport,10,2012,7.2
5132655,Horror,1,2005,2.3
5132655,Sci-Fi,1,2005,2.3
5205343,Comedy,8,2009,6.4
5205343,Drama,8,2009,6.4
5205343,Family,8,2009,6.4
5205343,Music,8,2009,6.4
5205343,Romance,8,2009,6.4
5005883,Drama,9,2004,6.1
5005883,Mystery,9,2004,6.1
5005883,Romance,9,2004,6.1
5005883,Thriller,9,2004,6.1
5749134,Action,11,2014,7
5749134,Crime,11,2014,7
5749134,Drama,11,2014,7
5749134,Thriller,11,2014,7
4234040,Biography,9,2008,7
4234040,Drama,9,2008,7
4001121,Biography,9,2007,7
4001121,Drama,9,2007,7
4001121,Music,9,2007,7
3749061,Action,4,2012,4.9
3749061,Thriller,4,2012,4.9
3519627,Adventure,9,2008,6.9
3519627,Comedy,9,2008,6.9
3519627,Drama,9,2008,6.9
3519627,Romance,9,2008,6.9
3081925,Comedy,5,2008,7.5
3081925,Drama,5,2008,7.5
3081925,Romance,5,2008,7.5
2298191,Adventure,7,1997,8.4
2298191,Animation,7,1997,8.4
2298191,Fantasy,7,1997,8.4
2353728,Comedy,4,2003,6.9
2353728,Drama,4,2003,6.9
2353728,Mystery,4,2003,6.9
2353728,Romance,4,2003,6.9
2353728,Thriller,4,2003,6.9
2353728,War,4,2003,6.9
2000000,Biography,6,1980,4.5
2000000,Comedy,6,1980,4.5
2000000,Musical,6,1980,4.5
1900725,Crime,9,2005,7.4
1900725,Drama,9,2005,7.4
1900725,Western,9,2005,7.4
2246000,Biography,11,2015,7
2246000,Drama,11,2015,7
2246000,Sport,11,2015,7
1646664,Comedy,8,2003,2.8
1646664,Music,8,2003,2.8
1190018,Action,12,2002,7.5
1190018,Drama,12,2002,7.5
1190018,Sci-Fi,12,2002,7.5
1190018,Thriller,12,2002,7.5
1027749,Drama,4,2008,7.1
1027749,War,4,2008,7.1
882710,Crime,4,2000,6.4
882710,Drama,4,2000,6.4
882710,Romance,4,2000,6.4
882710,Thriller,4,2000,6.4
1064277,Adventure,8,2012,6.7
1064277,Family,8,2012,6.7
1064277,Fantasy,8,2012,6.7
1064277,Musical,8,2012,6.7
531009,Drama,11,2015,5.3
531009,Romance,11,2015,5.3
410388,Action,7,2004,6.9
410388,Adventure,7,2004,6.9
410388,Animation,7,2004,6.9
410388,Family,7,2004,6.9
410388,Sci-Fi,7,2004,6.9
410388,Thriller,7,2004,6.9
375474,Drama,4,2005,6.2
375474,History,4,2005,6.2
375474,Sport,4,2005,6.2
578382,Crime,11,2010,6.3
578382,Drama,11,2010,6.3
578382,Mystery,11,2010,6.3
578382,Romance,11,2010,6.3
578382,Thriller,11,2010,6.3
305070,Action,3,1994,6.4
305070,Adventure,3,1994,6.4
305070,Drama,3,1994,6.4
305070,History,3,1994,6.4
305070,Romance,3,1994,6.4
206678,Comedy,1,2008,6.5
206678,Family,1,2008,6.5
206678,Sci-Fi,1,2008,6.5
146072,Comedy,2,1998,6
146072,Family,2,1998,6
146072,Fantasy,2,1998,6
146072,Sci-Fi,2,1998,6
1183354,Action,11,2010,5.1
1183354,Comedy,11,2010,5.1
1183354,Crime,11,2010,5.1
1183354,Fantasy,11,2010,5.1
1183354,Horror,11,2010,5.1
1183354,Mystery,11,2010,5.1
1183354,Sci-Fi,11,2010,5.1
1183354,Thriller,11,2010,5.1
121972,Crime,10,2002,5.5
121972,Drama,10,2002,5.5
121972,Mystery,10,2002,5.5
263365,Comedy,9,2010,5.4
263365,Drama,9,2010,5.4
263365,Fantasy,9,2010,5.4
263365,Romance,9,2010,5.4
54734,Crime,9,2015,5.7
54734,Drama,9,2015,5.7
54734,Mystery,9,2015,5.7
54734,Thriller,9,2015,5.7
8047690,Drama,12,2006,7.5
8047690,Romance,12,2006,7.5
476270,Action,9,2008,7.4
476270,Biography,9,2008,7.4
476270,Crime,9,2008,7.4
476270,Drama,9,2008,7.4
184208848,Adventure,10,1990,8
184208848,Drama,10,1990,8
184208848,Western,10,1990,8
100292856,Comedy,6,2011,5.7
58571513,Crime,9,1989,6.8
58571513,Drama,9,1989,6.8
58571513,Mystery,9,1989,6.8
58571513,Thriller,9,1989,6.8
51431160,Comedy,7,2004,5.9
51431160,Family,7,2004,5.9
51431160,Romance,7,2004,5.9
103001286,Horror,12,1996,7.2
103001286,Mystery,12,1996,7.2
41867960,Horror,10,2001,5.5
210609762,Adventure,7,1985,8.5
210609762,Comedy,7,1985,8.5
210609762,Sci-Fi,7,1985,8.5
40846082,Horror,10,1999,5.6
40846082,Mystery,10,1999,5.6
40846082,Thriller,10,1999,5.6
51697449,Comedy,9,2009,4.1
51697449,Drama,9,2009,4.1
27758465,Comedy,8,2010,6.1
27758465,Drama,8,2010,6.1
27758465,Romance,8,2010,6.1
56127162,Comedy,1,2003,5.4
56127162,Romance,1,2003,5.4
1357042,Biography,1,2011,7.1
1357042,Drama,1,2011,7.1
1357042,Thriller,1,2011,7.1
15911333,Adventure,7,2000,3.6
15911333,Comedy,7,2000,3.6
15911333,Drama,7,2000,3.6
15911333,Family,7,2000,3.6
15911333,Fantasy,7,2000,3.6
39103378,Horror,2,2010,6.5
39103378,Thriller,2,2010,6.5
10049886,Adventure,7,2001,8.6
10049886,Animation,7,2001,8.6
10049886,Family,7,2001,8.6
10049886,Fantasy,7,2001,8.6
8600000,Action,5,1984,7
8600000,Adventure,5,1984,7
8600000,Drama,5,1984,7
8600000,History,5,1984,7
8600000,Romance,5,1984,7
21483154,Drama,10,2013,7.6
21483154,War,10,2013,7.6
8396942,Adventure,10,2008,6.5
8396942,Comedy,10,2008,6.5
8396942,Romance,10,2008,6.5
12561,Comedy,1,2010,6.4
12561,Romance,1,2010,6.4
6923891,Comedy,3,2011,6.3
6923891,Drama,3,2011,6.3
6923891,Romance,3,2011,6.3
5308553,Drama,9,2012,6.4
2119994,Family,11,1993,5.7
2119994,Fantasy,11,1993,5.7
2119994,Music,11,1993,5.7
1292527,Crime,5,1996,6.3
1292527,Drama,5,1996,6.3
1292527,Music,5,1996,6.3
1292527,Thriller,5,1996,6.3
560512,Drama,1,2016,7.8
64255243,Drama,4,2005,6
64255243,Horror,4,2005,6
64255243,Mystery,4,2005,6
64255243,Thriller,4,2005,6
22245861,Comedy,12,2002,7.7
22245861,Drama,12,2002,7.7
20433940,Horror,6,2005,6.2
10562387,Adventure,5,1998,7.7
10562387,Comedy,5,1998,7.7
10562387,Drama,5,1998,7.7
18439082,Comedy,9,2009,6.4
18439082,Fantasy,9,2009,6.4
18439082,Romance,9,2009,6.4
150056505,Comedy,3,2014,6.4
119938730,Action,7,1994,6.9
119938730,Comedy,7,1994,6.9
119938730,Crime,7,1994,6.9
119938730,Fantasy,7,1994,6.9
114968774,Comedy,6,1988,7.3
114968774,Drama,6,1988,7.3
114968774,Family,6,1988,7.3
114968774,Fantasy,6,1988,7.3
114968774,Romance,6,1988,7.3
128505958,Comedy,8,2006,7.3
95001351,Comedy,6,2001,6.2
95001351,Romance,6,2001,6.2
76400000,Action,6,1984,6.6
76400000,Adventure,6,1984,6.6
76400000,Sci-Fi,6,1984,6.6
75072454,Drama,9,2005,6.7
75072454,Horror,9,2005,6.7
75072454,Thriller,9,2005,6.7
65535067,Comedy,12,1999,5.7
65535067,Romance,12,1999,5.7
13998282,Action,10,2014,3.1
13998282,Action,10,2014,3.1
13998282,Drama,10,2014,3.1
13998282,Drama,10,2014,3.1
13998282,Fantasy,10,2014,3.1
13998282,Fantasy,10,2014,3.1
13998282,Mystery,10,2014,3.1
13998282,Mystery,10,2014,3.1
13998282,Thriller,10,2014,3.1
13998282,Thriller,10,2014,3.1
6061759,Comedy,11,2005,6.3
6061759,Drama,11,2005,6.3
6061759,Romance,11,2005,6.3
64955956,Comedy,1,2004,5.7
64955956,Drama,1,2004,5.7
60057639,Comedy,11,2003,7.1
60057639,Crime,11,2003,7.1
60057639,Drama,11,2003,7.1
53868030,Comedy,4,1997,7
53868030,Crime,4,1997,7
59573085,Comedy,3,2016,6.1
59573085,Family,3,2016,6.1
59573085,Romance,3,2016,6.1
52691009,Comedy,3,2011,6.6
52691009,Family,3,2011,6.6
59735548,Action,NA,1987,7.8
59735548,Horror,NA,1987,7.8
59735548,Sci-Fi,NA,1987,7.8
51600000,Biography,9,1984,8.3
51600000,Drama,9,1984,8.3
51600000,History,9,1984,8.3
51600000,Music,9,1984,8.3
43818159,Horror,4,2008,3.9
43818159,Mystery,4,2008,3.9
86049418,Comedy,4,2004,7
43601508,Comedy,9,2003,6.7
43601508,Drama,9,2003,6.7
43601508,Romance,9,2003,6.7
41300105,Drama,11,2001,7.3
41300105,Mystery,11,2001,7.3
41382841,Comedy,10,1986,6.3
41382841,Drama,10,1986,6.3
41382841,Fantasy,10,1986,6.3
41382841,Romance,10,1986,6.3
42335698,Comedy,8,2014,7.8
42335698,Drama,8,2014,7.8
42335698,Romance,8,2014,7.8
33404871,Drama,7,2013,7.3
31471430,Drama,4,2006,7.6
31471430,History,4,2006,7.6
31471430,Thriller,4,2006,7.6
30222640,Drama,11,2003,5.3
30222640,Music,11,2003,5.3
30222640,Romance,11,2003,5.3
26830000,Drama,12,1989,7.9
26830000,Drama,12,1989,7.9
26830000,History,12,1989,7.9
26830000,History,12,1989,7.9
26830000,War,12,1989,7.9
26830000,War,12,1989,7.9
26906039,Action,5,1996,5.3
26906039,Comedy,5,1996,5.3
21378000,Fantasy,1,1980,6.8
21378000,Fantasy,1,1980,6.8
21378000,Horror,1,1980,6.8
21378000,Horror,1,1980,6.8
43853424,Biography,4,2011,7.1
43853424,Drama,4,2011,7.1
43853424,Family,4,2011,7.1
43853424,Sport,4,2011,7.1
23993605,Comedy,3,2009,5.8
23993605,Crime,3,2009,5.8
23993605,Drama,3,2009,5.8
26400000,Action,6,1984,5.8
26400000,Adventure,6,1984,5.8
26400000,Fantasy,6,1984,5.8
45250,Biography,11,1980,8.3
45250,Drama,11,1980,8.3
45250,Sport,11,1980,8.3
22927390,Drama,9,2009,5.6
22927390,Romance,9,2009,5.6
4250320,Adventure,12,1985,6.8
4250320,Fantasy,12,1985,6.8
4250320,Mystery,12,1985,6.8
4250320,Thriller,12,1985,6.8
22452209,Comedy,9,2009,5
22452209,Drama,9,2009,5
22452209,Musical,9,2009,5
22452209,Romance,9,2009,5
18329466,Adventure,9,2010,7.6
18329466,Biography,9,2010,7.6
18329466,Drama,9,2010,7.6
18329466,Thriller,9,2010,7.6
17071230,Comedy,5,2000,6.7
17071230,Crime,5,2000,6.7
17174870,Drama,5,2000,6.7
17174870,Music,5,2000,6.7
17174870,Romance,5,2000,6.7
26284475,Comedy,11,2015,5.7
16702864,Comedy,2,2004,5.2
16702864,Crime,2,2004,5.2
15561627,Drama,9,2001,7.5
17750583,Biography,9,2015,7.2
17750583,Drama,9,2015,7.2
14793904,Comedy,7,2009,5.3
14793904,Romance,7,2009,5.3
15281286,Comedy,9,2009,6.5
15281286,Drama,9,2009,6.5
15281286,Romance,9,2009,6.5
8000000,Action,5,1981,5
8000000,Adventure,5,1981,5
8000000,Western,5,1981,5
13491653,Drama,2,2001,6.1
13491653,Thriller,2,2001,6.1
10494494,Action,8,2013,4.4
10494494,Crime,8,2013,4.4
10494494,Thriller,8,2013,4.4
7837632,Drama,5,1997,7.5
15155772,Comedy,7,2014,5.7
15155772,Drama,7,2014,5.7
15155772,Romance,7,2014,5.7
8508843,Adventure,3,1989,5.5
8508843,Comedy,3,1989,5.5
7739049,Comedy,9,2004,7.1
7739049,Drama,9,2004,7.1
7739049,Romance,9,2004,7.1
6734844,Drama,2,1986,5.9
6734844,Romance,2,1986,5.9
6000000,Action,6,1981,6.7
6000000,Adventure,6,1981,6.7
6000000,Fantasy,6,1981,6.7
6615578,Biography,9,2009,7
6615578,Drama,9,2009,7
6615578,Romance,9,2009,7
5887457,Biography,9,1994,7.9
5887457,Comedy,9,1994,7.9
5887457,Drama,9,1994,7.9
13362308,Drama,8,2013,6.9
5701643,Adventure,8,2007,7.3
5701643,Biography,8,2007,7.3
5701643,Drama,8,2007,7.3
5701643,History,8,2007,7.3
5701643,War,8,2007,7.3
5694401,Action,9,2008,7.3
5694401,Crime,9,2008,7.3
5694401,Thriller,9,2008,7.3
5333658,Action,6,1982,3.5
5333658,Sci-Fi,6,1982,3.5
4414535,Drama,12,1996,7.8
4414535,Drama,12,1996,7.8
4806750,Biography,9,2009,7.4
4806750,Drama,9,2009,7.4
4806750,Music,9,2009,7.4
4806750,Romance,9,2009,7.4
3707794,Adventure,2,2016,6.7
3707794,Drama,2,2016,6.7
3707794,Sci-Fi,2,2016,6.7
3707794,Thriller,2,2016,6.7
3203044,Comedy,8,2003,6.4
3203044,Romance,8,2003,6.4
4435083,Biography,9,2013,7.1
4435083,Drama,9,2013,7.1
4435083,Romance,9,2013,7.1
4435083,War,9,2013,7.1
2222647,Drama,5,2009,7.8
2222647,Mystery,5,2009,7.8
3500000,Action,10,1986,5.9
3500000,Horror,10,1986,5.9
3500000,Romance,10,1986,5.9
3500000,Sci-Fi,10,1986,5.9
3500000,Thriller,10,1986,5.9
676698,Crime,2,2002,7.2
676698,Drama,2,2002,7.2
676698,Mystery,2,2002,7.2
676698,Thriller,2,2002,7.2
3419967,Music,9,2013,7.2
145118,Biography,5,2010,7.7
145118,Crime,5,2010,7.7
145118,Drama,5,2010,7.7
145118,Thriller,5,2010,7.7
229311,Action,8,1999,6.2
229311,Drama,8,1999,6.2
229311,History,8,1999,6.2
229311,Romance,8,1999,6.2
229311,War,8,1999,6.2
229311,Western,8,1999,6.2
63260,Action,3,2006,6.7
63260,Animation,3,2006,6.7
63260,Sci-Fi,3,2006,6.7
63260,Thriller,3,2006,6.7
121463226,Comedy,8,2007,7.6
90485233,Comedy,2,2009,4.1
90485233,Crime,2,2009,4.1
90485233,Drama,2,2009,4.1
58006147,Drama,2,2008,6.2
58006147,Music,2,2008,6.2
58006147,Musical,2,2008,6.2
58006147,Romance,2,2008,6.2
51053787,Action,12,2005,6.5
51053787,Animation,12,2005,6.5
51053787,Comedy,12,2005,6.5
51053787,Crime,12,2005,6.5
51053787,Family,12,2005,6.5
23472900,Drama,9,2004,8.1
23472900,History,9,2004,8.1
23472900,War,9,2004,8.1
39687528,Action,11,2007,6.3
39687528,Crime,11,2007,6.3
39687528,Drama,11,2007,6.3
39687528,Thriller,11,2007,6.3
7017178,Drama,11,2013,4.4
7017178,Family,11,2013,4.4
7017178,Music,11,2013,4.4
7017178,Musical,11,2013,4.4
325491,Crime,9,2002,6
325491,Drama,9,2002,6
325491,Thriller,9,2002,6
96471845,Fantasy,8,2001,7.6
96471845,Horror,8,2001,7.6
96471845,Thriller,8,2001,7.6
85200000,Action,7,1986,8.4
85200000,Adventure,7,1986,8.4
85200000,Sci-Fi,7,1986,8.4
72000000,Drama,10,1964,7.9
72000000,Family,10,1964,7.9
72000000,Musical,10,1964,7.9
72000000,Romance,10,1964,7.9
72219395,Horror,10,1997,5.6
72219395,Mystery,10,1997,5.6
72219395,Thriller,10,1997,5.6
82389560,Comedy,8,2014,6.5
71502303,Adventure,9,2004,7.5
71502303,Comedy,9,2004,7.5
71502303,Drama,9,2004,7.5
71502303,Romance,9,2004,7.5
19179969,Comedy,8,2006,6.3
47000000,Horror,10,1978,7.9
47000000,Horror,10,1978,7.9
47000000,Horror,10,1978,7.9
47000000,Thriller,10,1978,7.9
47000000,Thriller,10,1978,7.9
47000000,Thriller,10,1978,7.9
84961,Action,10,2002,7.9
84961,Action,10,2002,7.9
84961,Adventure,10,2002,7.9
84961,Adventure,10,2002,7.9
84961,History,10,2002,7.9
84961,History,10,2002,7.9
37566230,Comedy,10,2003,5.1
37566230,Drama,10,2003,5.1
37566230,Family,10,2003,5.1
37566230,Fantasy,10,2003,5.1
37566230,Sci-Fi,10,2003,5.1
70492685,Comedy,11,2013,6.7
70492685,Drama,11,2013,6.7
35635046,Action,12,2006,6.7
35635046,Crime,12,2006,6.7
35635046,Drama,12,2006,6.7
35635046,Thriller,12,2006,6.7
45670855,Horror,10,2010,5.6
45670855,Mystery,10,2010,5.6
37939782,Comedy,3,2002,5.6
37939782,Romance,3,2002,5.6
172051787,Action,11,2010,6.8
172051787,Action,11,2010,6.8
172051787,Adventure,11,2010,6.8
172051787,Adventure,11,2010,6.8
172051787,Sci-Fi,11,2010,6.8
172051787,Sci-Fi,11,2010,6.8
30324946,Comedy,10,1998,6.2
30324946,Music,10,1998,6.2
30324946,Romance,10,1998,6.2
27854896,Drama,3,2011,5.6
27854896,Fantasy,3,2011,5.6
27854896,Romance,3,2011,5.6
41777564,Horror,3,2006,6.4
22734486,Comedy,9,2003,5.6
44469602,Biography,2,2015,7.4
44469602,Drama,2,2015,7.4
44469602,Sport,2,2015,7.4
24708699,Comedy,8,2010,4.9
21160089,Comedy,3,2006,6
21160089,Crime,3,2006,6
21160089,Drama,3,2006,6
21160089,Music,3,2006,6
21160089,Romance,3,2006,6
64998368,Comedy,9,2012,7.2
64998368,Music,9,2012,7.2
64998368,Romance,9,2012,7.2
19693891,Comedy,8,2001,4.9
19693891,Drama,8,2001,4.9
19693891,Romance,8,2001,4.9
19693891,Sport,8,2001,4.9
16311763,Crime,9,1998,7.5
16311763,Drama,9,1998,7.5
16311763,Thriller,9,1998,7.5
12693621,Horror,11,2002,4.8
12693621,Mystery,11,2002,4.8
12693621,Thriller,11,2002,4.8
15655665,Comedy,3,2006,3.1
15655665,Romance,3,2006,3.1
11634458,Adventure,9,1999,5.8
11634458,Comedy,9,1999,5.8
11634458,Family,9,1999,5.8
11634458,Fantasy,9,1999,5.8
11634458,Musical,9,1999,5.8
27154426,Crime,1,2009,6.7
27154426,Drama,1,2009,6.7
27154426,Thriller,1,2009,6.7
54239856,Horror,3,2013,6.5
8662318,Comedy,5,2009,5.9
8662318,Romance,5,2009,5.9
7156725,Comedy,3,2006,5.5
7156725,Music,3,2006,5.5
15681020,Action,7,1987,3.6
15681020,Adventure,7,1987,3.6
15681020,Family,7,1987,3.6
15681020,Sci-Fi,7,1987,3.6
7070459,Drama,1,2007,3.3
6855137,Action,1,2006,7.4
6855137,Crime,1,2006,7.4
6855137,Drama,1,2006,7.4
6855137,Thriller,1,2006,7.4
2694071,Biography,4,2004,6.7
2694071,Drama,4,2004,6.7
2694071,Romance,4,2004,6.7
2694071,Sport,4,2004,6.7
2315683,Adventure,8,1986,3
2315683,Crime,8,1986,3
2315683,Drama,8,1986,3
2315683,Romance,8,1986,3
39825798,Drama,1,2006,7.6
39825798,Drama,1,2006,7.6
39825798,Mystery,1,2006,7.6
39825798,Mystery,1,2006,7.6
39825798,Romance,1,2006,7.6
39825798,Romance,1,2006,7.6
39825798,Thriller,1,2006,7.6
39825798,Thriller,1,2006,7.6
2000000,Adventure,10,1981,6.4
2000000,Horror,10,1981,6.4
2000000,Thriller,10,1981,6.4
1569918,Biography,7,2003,6.9
1569918,Crime,7,2003,6.9
1569918,Drama,7,2003,6.9
1569918,Thriller,7,2003,6.9
106869,Crime,9,2014,6.6
106869,Drama,9,2014,6.6
106869,Romance,9,2014,6.6
106869,Thriller,9,2014,6.6
273420,Comedy,5,2006,5.5
273420,Mystery,5,2006,5.5
273420,Sci-Fi,5,2006,5.5
273420,Thriller,5,2006,5.5
4930798,Horror,8,2012,4.1
4930798,Thriller,8,2012,4.1
59847242,Comedy,NA,1991,6.8
59847242,Drama,NA,1991,6.8
59847242,Family,NA,1991,6.8
59847242,Romance,NA,1991,6.8
220914,Biography,9,2006,6.5
220914,Drama,9,2006,6.5
220914,Romance,9,2006,6.5
39825798,Drama,1,2006,7.6
39825798,Drama,1,2006,7.6
39825798,Mystery,1,2006,7.6
39825798,Mystery,1,2006,7.6
39825798,Romance,1,2006,7.6
39825798,Romance,1,2006,7.6
39825798,Thriller,1,2006,7.6
39825798,Thriller,1,2006,7.6
43848100,Crime,12,1987,7.4
43848100,Drama,12,1987,7.4
42700000,Drama,12,1995,7.7
42700000,Romance,12,1995,7.7
18663911,Biography,3,2007,7.1
18663911,Drama,3,2007,7.1
18663911,Romance,3,2007,7.1
11702090,Comedy,9,2007,6.3
11702090,Romance,9,2007,6.3
13005485,Drama,12,2003,7.6
95860116,Comedy,6,1989,8
95860116,Drama,6,1989,8
127175354,Comedy,12,1994,7.3
92823600,Comedy,7,1989,7.6
92823600,Drama,7,1989,7.6
92823600,Romance,7,1989,7.6
54000000,Drama,12,1982,7.8
68525609,Comedy,5,2000,6.5
52885587,Comedy,1,1999,6.4
52885587,Drama,1,1999,6.4
52885587,Romance,1,1999,6.4
52885587,Sport,1,1999,6.4
44667095,Comedy,5,2011,8
44667095,Drama,5,2011,8
44667095,Romance,5,2011,8
42638165,Drama,1,2009,4.8
42638165,Drama,1,2009,4.8
42638165,Fantasy,1,2009,4.8
42638165,Fantasy,1,2009,4.8
42638165,Horror,1,2009,4.8
42638165,Horror,1,2009,4.8
42638165,Mystery,1,2009,4.8
42638165,Mystery,1,2009,4.8
42638165,Thriller,1,2009,4.8
42638165,Thriller,1,2009,4.8
45507053,Adventure,5,2012,7.8
45507053,Comedy,5,2012,7.8
45507053,Drama,5,2012,7.8
45507053,Romance,5,2012,7.8
39511038,Horror,10,2006,5.9
6462576,Drama,3,2016,5.4
40363530,Comedy,8,2002,3.3
40363530,Family,8,2002,3.3
37623143,Drama,5,2006,8.2
37623143,Fantasy,5,2006,8.2
37623143,War,5,2006,8.2
33357476,Action,2,2001,5.4
33357476,Comedy,2,2001,5.4
33357476,Crime,2,2001,5.4
33357476,Family,2,2001,5.4
28734552,Crime,6,2001,6.4
28734552,Drama,6,2001,6.4
28734552,Romance,6,2001,6.4
28734552,Thriller,6,2001,6.4
37300107,Drama,2,2011,4.8
37300107,Horror,2,2011,4.8
37300107,Thriller,2,2011,4.8
27087695,Adventure,NA,2001,5.9
27087695,Comedy,NA,2001,5.9
27087695,Drama,NA,2001,5.9
30102717,Action,7,1991,5.5
30102717,Crime,7,1991,5.5
23618786,Action,2,2007,7.9
23618786,Comedy,2,2007,7.9
23618786,Mystery,2,2007,7.9
26896744,Comedy,9,2008,4.9
26896744,Drama,9,2008,4.9
23213577,Drama,5,2008,7.2
23213577,Romance,5,2008,7.2
55461307,Comedy,7,2016,6.7
55461307,Comedy,7,2016,6.7
